122	159
122	911
122	1472
122	1529
122	1371
122	842
122	612
122	450
122	1008
122	1360
122	478
122	322
122	613
122	1389
122	387
122	728
121	1472
135	998
135	981
135	72
135	929
135	1196
135	1264
135	93
135	1358
135	343
135	387
1122	1472
1122	969
1122	1600
1122	889
1369	1472
1369	1278
1369	889
1505	1599
1505	587
1505	1547
1505	1315
1505	888
1505	471
1505	958
1505	905
1505	1016
8	448
8	185
8	1405
8	1547
8	1111
8	907
8	402
8	1131
8	1091
1184	1316
1184	768
1184	617
1184	1507
1184	1405
1184	1155
1184	1547
1184	997
1184	1315
1184	1304
1184	18
1184	367
1184	927
1184	905
1184	184
1184	907
1184	1348
1184	1469
1184	1156
1184	1583
1184	135
1184	1122
1184	1184
1184	1568
1184	664
1184	597
1184	1131
1184	1291
1184	31
1183	997
1183	829
1182	617
845	1547
845	90
845	873
845	535
845	514
387	768
387	1439
387	1438
387	1030
387	812
387	1056
1408	1609
1408	1105
1408	1264
1408	341
1408	1141
1000	1264
1000	1469
494	1472
494	791
494	328
740	1449
740	1129
740	707
1044	1599
1044	1287
1044	1066
812	1599
812	1507
812	1472
812	1102
812	291
812	170
812	342
812	612
812	99
812	48
812	1066
1568	1599
1568	526
1568	1232
1568	15
1568	1470
1568	1287
1568	420
1568	1348
1568	659
1612	1562
200	200
696	1131
618	1599
1368	1370
857	768
857	1472
857	179
857	812
857	1131
664	1213
664	1281
1131	1601
1131	87
1131	1472
1131	764
1131	796
1131	1468
1131	155
1131	173
1131	1463
1131	1547
1131	220
1131	1531
1131	1600
1131	1315
1131	620
1131	788
1131	1423
1131	889
1131	1287
1131	887
1131	1180
1131	1611
1131	905
1131	907
1131	1348
1131	612
1131	343
1131	1469
1131	99
1131	327
1131	1566
1131	336
1131	1583
1131	1438
1131	957
1131	595
1131	1029
1131	1122
1131	1568
1131	1612
1131	148
1131	1131
1131	1091
1131	1396
1131	367
1291	335
1291	1472
1291	1598
1291	570
1291	1204
1291	1000
1291	377
1291	1131
1291	1535
1291	549
31	1472
31	1598
31	464
31	1122
74	335
74	1155
74	481
74	199
74	907
677	335
677	1155
677	481
677	889
677	907
1151	1232
1151	418
1085	291
1085	1378
394	613
1323	1155
1323	1428
1323	1315
1323	112
1323	1235
1323	1239
1323	1469
1323	953
1323	642
1323	1568
1323	1131
1323	1347
770	1131
814	361
814	1577
1535	90
1535	664
728	612
1419	1472
1419	207
1419	135
1419	387
47	612
1396	1131
899	1102
899	890
899	1571
190	1413
190	274
932	72
932	90
932	1196
990	21
229	612
1461	612
1461	1496
80	453
80	918
80	612
1601	1469
1601	103
1601	451
414	915
414	277
414	1496
414	189
414	890
414	1066
414	849
414	451
414	1179
1445	173
1445	915
1445	277
1445	1066
1445	1184
809	249
809	1029
1026	1496
800	612
323	1208
323	1310
323	308
323	1564
323	832
323	1114
323	219
323	1493
323	941
323	414
323	809
323	250
323	251
323	123
323	87
323	692
323	1390
323	1432
323	1096
323	1322
323	340
323	1472
323	804
323	775
323	477
323	590
323	12
323	463
323	43
323	1345
323	1548
323	505
323	346
323	149
323	155
323	1232
323	307
323	1547
323	212
323	345
323	439
323	1529
323	662
323	1589
323	1190
323	914
323	1609
323	634
323	166
323	527
323	599
323	1275
323	28
323	1329
323	803
323	222
323	271
323	503
323	873
323	1413
323	30
323	1406
323	1304
323	1220
323	84
323	967
323	1470
323	889
323	571
323	572
323	568
323	1167
323	1166
323	1165
323	1164
323	1162
323	126
323	124
323	872
323	1356
323	1090
323	479
323	362
323	14
323	1276
323	658
323	896
323	1286
323	594
323	367
323	1213
323	1597
323	781
323	469
323	292
323	790
323	142
323	1365
323	517
323	1541
323	786
323	582
323	1308
323	236
323	299
323	147
323	711
323	210
323	1185
323	1138
323	403
323	461
323	1611
323	1108
323	1124
323	1577
323	1172
323	343
323	1511
323	1154
323	450
323	312
323	1337
323	596
323	703
323	114
323	540
323	1008
323	260
323	953
323	982
323	516
323	1133
323	44
323	1028
323	1575
323	661
323	402
323	1558
323	668
323	1498
323	1
323	724
323	1303
323	1582
323	1089
323	1524
323	1388
323	1588
323	1591
323	654
323	557
323	259
323	1025
323	1227
323	1485
323	779
323	1584
323	1528
323	393
323	1245
323	1573
323	55
323	829
323	1288
323	169
323	1389
323	1183
323	418
323	1295
323	422
323	618
323	377
323	923
323	1399
323	864
323	822
323	602
323	886
323	507
323	191
323	1292
323	1446
323	183
323	1194
323	871
323	92
323	943
323	1143
323	429
323	1306
323	650
323	814
323	115
323	925
323	1279
323	852
323	408
323	1309
323	456
323	1580
323	660
323	1341
323	554
323	1596
323	237
323	990
323	940
323	1087
761	764
761	765
1379	1507
1379	1405
1379	1315
1379	1384
1379	1184
1379	85
1379	1323
123	123
123	340
123	12
123	738
123	1496
123	85
87	843
87	15
87	1356
87	379
87	898
87	1213
87	905
87	127
87	8
87	1131
1367	340
1367	843
1367	1315
1367	379
1367	738
692	680
1488	340
1488	843
1488	1315
1488	738
70	843
70	1369
70	1505
70	1323
1390	1315
1432	145
1432	832
1432	251
1432	1432
1432	324
1432	1490
1432	969
1432	590
1432	361
1432	149
1432	1282
1432	1005
1432	1267
1432	1594
1432	571
1432	568
1432	245
1432	977
1432	367
1432	689
1432	380
1432	473
1432	961
1432	1209
1432	1541
1432	1308
1432	949
1432	1610
1432	97
1432	204
1432	1498
1432	1303
1432	113
1432	1193
1432	1388
1432	120
1432	1514
1432	1206
1432	779
1432	416
1432	1586
1432	890
1432	1245
1432	1182
1432	956
1432	935
1432	1567
1432	871
1432	408
1432	549
355	483
355	1367
355	1432
355	324
355	758
355	1462
355	1490
355	969
355	1076
355	756
355	1282
355	220
355	914
355	1267
355	1315
355	667
355	889
355	367
355	473
355	678
355	1209
355	1541
355	1384
355	765
355	1243
355	204
355	1498
355	1177
355	1388
355	1605
355	962
355	356
355	1514
355	779
355	1586
355	1195
355	1182
355	273
355	935
355	1567
355	92
86	898
86	880
1316	898
777	1233
913	1438
913	392
1562	768
1562	1607
526	1074
526	1537
526	1554
526	367
526	358
188	865
188	1041
188	1601
188	1422
188	800
188	1426
188	951
188	617
188	1155
188	1332
188	1336
188	1302
188	843
188	1148
188	15
188	28
188	1470
188	568
188	569
188	823
188	1181
188	367
188	984
188	304
188	283
188	1395
188	1238
188	177
188	703
188	1374
188	341
188	269
188	960
188	1588
188	1047
188	103
188	314
188	901
188	890
188	1573
188	1083
188	664
188	1176
188	1377
188	31
188	385
188	1194
188	182
188	1057
188	955
188	746
188	246
188	989
1405	1294
680	692
1523	449
663	233
242	1571
775	1583
397	332
477	1039
298	1281
12	414
12	250
12	251
12	323
12	1379
12	123
12	118
12	1132
12	254
12	1545
12	249
12	340
12	441
12	262
12	913
12	768
12	617
12	1502
12	801
12	188
12	1405
12	397
12	1462
12	477
12	928
12	12
12	547
12	463
12	1548
12	1504
12	1302
12	1449
12	1468
12	1463
12	1232
12	1547
12	981
12	662
12	1266
12	950
12	634
12	527
12	1226
12	1059
12	1275
12	207
12	592
12	965
12	303
12	1271
12	271
12	1320
12	281
12	1014
12	889
12	1170
12	1166
12	1391
12	872
12	170
12	420
12	760
12	1092
12	1269
12	25
12	379
12	898
12	1181
12	1286
12	701
12	594
12	984
12	11
12	1147
12	927
12	1365
12	1209
12	738
12	236
12	1264
12	299
12	1325
12	711
12	94
12	1153
12	905
12	732
12	1199
12	284
12	1172
12	1238
12	1610
12	359
12	1511
12	1607
12	312
12	691
12	1384
12	866
12	111
12	1061
12	1112
12	765
12	1473
12	341
12	1270
12	705
12	1496
12	1471
12	1498
12	269
12	1303
12	1486
12	1552
12	1193
12	1588
12	697
12	120
12	440
12	893
12	1047
12	748
12	1280
12	1305
12	1188
12	259
12	161
12	1065
12	1573
12	218
12	948
12	169
12	1204
12	1389
12	1369
12	1184
12	740
12	1044
12	812
12	664
12	85
12	175
12	148
12	1130
12	902
12	294
12	1070
12	1151
12	1466
12	943
12	1143
12	739
12	1323
12	57
12	814
12	115
12	647
12	955
12	910
12	1396
12	939
12	466
12	487
12	319
12	246
12	555
12	1596
12	237
12	1120
12	593
361	340
361	1315
138	340
138	1315
138	738
547	1315
361	738
576	1315
713	1589
331	1395
917	954
917	1284
917	308
917	730
917	1041
917	529
917	655
917	1422
917	809
917	800
917	26
917	533
917	123
917	848
917	1096
917	1322
917	159
917	544
917	652
917	129
917	441
917	1134
917	325
917	280
917	1402
917	1101
917	789
917	37
917	616
917	911
917	764
917	1562
917	188
917	1405
917	1043
917	775
917	108
917	621
917	1073
917	810
917	1155
917	928
917	138
917	1533
917	1333
917	917
917	1504
917	933
917	1604
917	796
917	1598
917	1449
917	666
917	1102
917	305
917	307
917	282
917	1547
917	289
917	42
917	220
917	38
917	1614
917	21
917	1007
917	1589
917	1440
917	276
917	1415
917	1052
917	72
917	1590
917	1609
917	1105
917	458
917	931
917	599
917	1275
917	321
917	1237
917	207
917	592
917	90
917	965
917	445
917	339
917	104
917	562
917	791
917	406
917	1400
917	1321
917	667
917	303
917	1414
917	891
917	1088
917	797
917	1495
917	1484
917	1024
917	816
917	959
917	571
917	568
917	569
917	1165
917	1161
917	1391
917	1393
917	916
917	1356
917	825
917	1178
917	18
917	479
917	14
917	360
917	870
917	1276
917	304
917	82
917	725
917	142
917	678
917	1494
917	1492
917	895
917	927
917	1209
917	238
917	738
917	811
917	603
917	283
917	299
917	1325
917	711
917	542
917	65
917	1300
917	601
917	949
917	1138
917	732
917	1331
917	403
917	461
917	1348
917	850
917	1140
917	844
917	1395
917	1238
917	1610
917	450
917	312
917	1337
917	828
917	703
917	114
917	540
917	1517
917	497
917	983
917	248
917	1442
917	206
917	974
917	1242
917	1339
917	501
917	835
917	765
917	23
917	774
917	1270
917	882
917	1496
917	1471
917	73
917	668
917	389
917	1067
917	350
917	1350
917	41
917	310
917	1177
917	1058
917	478
917	1047
917	49
917	1280
917	333
917	1188
917	117
917	315
917	957
917	102
917	268
917	1514
917	6
917	1206
917	1205
917	1464
917	890
917	1029
917	1245
917	1380
917	849
917	187
917	1192
917	1174
917	726
917	845
917	1290
917	1146
917	1016
917	1408
917	740
917	583
917	618
917	1399
917	1444
917	857
917	1056
917	130
917	664
917	1407
917	1176
917	563
917	602
917	956
917	785
917	1038
917	1131
917	979
917	261
917	507
917	1292
917	619
917	132
917	1194
917	677
917	580
917	581
917	600
917	1475
917	943
917	1323
917	1427
917	1489
917	770
917	1483
917	846
917	650
917	202
917	443
917	513
917	1460
917	955
917	607
917	805
917	552
917	910
917	1527
917	1396
917	551
917	742
917	673
917	672
917	1035
917	633
917	286
917	1387
917	555
917	636
917	922
917	932
917	237
917	549
917	349
1336	1315
1336	1537
1336	929
1336	1575
1336	261
843	730
843	653
843	941
843	87
843	1367
843	70
843	1488
843	1322
843	663
843	915
843	599
843	1509
843	354
843	388
843	1051
843	571
843	572
843	1393
843	1287
843	420
843	1355
843	283
843	94
843	732
843	1395
843	127
843	1511
843	398
843	381
843	516
843	668
843	868
843	1023
843	1514
843	169
843	1399
843	442
843	1085
843	1285
843	1057
843	115
843	955
843	1294
756	142
449	1523
449	465
173	730
173	653
173	1493
173	414
173	1445
173	1215
173	521
173	123
173	692
173	1390
173	413
173	1432
173	628
173	1132
173	280
173	1507
173	758
173	467
173	1502
173	1539
173	801
173	243
173	775
173	1330
173	1490
173	477
173	590
173	338
173	632
173	1022
173	12
173	63
173	1373
173	1533
173	331
173	1076
173	834
173	917
173	756
173	149
173	449
173	1468
173	173
173	421
173	1225
173	915
173	277
173	698
173	981
173	662
173	1190
173	1135
173	1371
173	1565
173	634
173	166
173	15
173	395
173	1532
173	520
173	154
173	1246
173	207
173	28
173	339
173	791
173	303
173	1013
173	1220
173	874
173	571
173	1162
173	1160
173	1391
173	823
173	1287
173	420
173	752
173	760
173	1090
173	1269
173	1111
173	904
173	898
173	1344
173	701
173	813
173	367
173	1597
173	1180
173	1342
173	790
173	629
173	29
173	1355
173	266
173	1572
173	1570
173	283
173	704
173	210
173	382
173	958
173	1046
173	144
173	462
173	907
173	906
173	778
173	179
173	1348
173	1124
173	700
173	1238
173	359
173	1214
173	214
173	1337
173	691
173	114
173	1008
173	953
173	1081
173	381
173	516
173	1606
173	532
173	642
173	1133
173	1473
173	1374
173	1055
173	1416
173	579
173	1559
173	897
173	269
173	336
173	1193
173	1031
173	1522
173	470
173	1033
173	1591
173	1583
173	419
173	333
173	901
173	189
173	779
173	1376
173	1205
173	1179
173	98
173	699
173	829
173	169
173	1224
173	1204
173	1389
173	1174
173	122
173	1122
173	1182
173	418
173	1146
173	812
173	1568
173	733
173	1399
173	1444
173	857
173	1056
173	919
173	33
173	1407
173	822
173	1060
173	368
173	886
173	209
173	390
173	1187
173	943
173	1143
173	1323
173	424
173	650
173	1535
173	1419
173	657
173	1145
173	553
173	955
173	1579
173	641
173	1045
173	1309
173	1527
173	1353
173	1312
173	639
173	939
173	457
173	1580
173	635
173	672
173	660
173	1256
173	1035
173	190
173	487
173	747
173	745
173	743
173	1479
173	1476
173	490
173	237
173	229
173	989
173	285
173	1461
173	349
421	768
421	1472
421	173
421	1225
421	207
421	1056
1225	768
1225	1472
1225	173
1225	421
1225	1056
1225	74
915	414
915	1445
915	768
915	801
915	1472
915	173
915	277
915	1348
915	700
915	1574
915	1029
915	1571
915	1056
277	414
277	1445
277	768
277	801
277	1472
277	173
277	915
277	179
277	1348
277	1574
277	1029
277	1571
277	1056
1282	172
1282	1308
1282	150
698	698
1463	1395
1547	1208
1547	1026
1547	1215
1547	26
1547	665
1547	1018
1547	441
1547	663
1547	855
1547	138
1547	1332
1547	1254
1547	1551
1547	346
1547	347
1547	1324
1547	447
1547	172
1547	235
1547	1547
1547	662
1547	574
1547	20
1547	1275
1547	445
1547	407
1547	1244
1547	1470
1547	889
1547	566
1547	1356
1547	760
1547	1213
1547	342
1547	1365
1547	283
1547	1095
1547	382
1547	1138
1547	1239
1547	1348
1547	1140
1547	844
1547	1395
1547	1610
1547	398
1547	1337
1547	1008
1547	1487
1547	1242
1547	1243
1547	341
1547	705
1547	402
1547	73
1547	615
1547	1552
1547	1388
1547	194
1547	1438
1547	964
1547	218
1547	451
1547	829
1547	1389
1547	1174
1547	1505
1547	1137
1547	1080
1547	584
1547	139
1547	610
1547	1567
1547	1291
1547	31
1547	1194
1547	677
1547	943
1547	1323
1547	647
1547	47
1547	899
1547	1580
1547	1035
1547	747
1547	1087
1547	549
981	736
981	1505
212	768
212	617
212	1507
212	738
212	1505
38	1315
38	738
38	1505
1614	1608
1074	526
1529	323
1529	516
1529	393
1529	377
1529	664
1529	85
1529	871
1439	887
1439	322
1589	713
1005	519
1005	653
1005	1375
1005	1132
1005	95
1005	449
1005	1005
1005	695
1005	527
1005	207
1005	592
1005	1554
1005	568
1005	1386
1005	415
1005	1355
1005	738
1005	702
1005	958
1005	905
1005	93
1005	1348
1005	850
1005	691
1005	881
1005	1133
1005	1089
1005	9
1005	1588
1005	1438
1005	1389
1005	1505
1005	387
1005	740
1005	392
1005	31
1005	1079
1005	1221
1005	910
1005	1222
1005	1309
1005	747
1005	523
1005	638
1005	636
1440	738
1440	1348
1440	1496
1440	1179
1440	392
1190	249
1190	801
1190	862
1190	1385
1190	905
1190	268
1190	1505
1190	1447
623	738
5	768
5	291
5	1116
5	103
5	451
1004	207
1004	1438
1315	730
1315	483
1315	219
1315	1445
1315	1379
1315	1367
1315	1390
1315	1432
1315	848
1315	324
1315	249
1315	441
1315	1149
1315	768
1315	663
1315	1462
1315	1490
1315	969
1315	298
1315	12
1315	1076
1315	1548
1315	1336
1315	756
1315	1468
1315	1282
1315	1232
1315	220
1315	1052
1315	1590
1315	767
1315	1004
1315	1581
1315	965
1315	1400
1315	502
1315	1603
1315	112
1315	898
1315	880
1315	1385
1315	380
1315	1069
1315	738
1315	1541
1315	1361
1315	906
1315	1348
1315	99
1315	831
1315	983
1315	765
1315	204
1315	1569
1315	56
1315	1177
1315	1388
1315	901
1315	1464
1315	948
1315	1204
1315	1505
1315	8
1315	1184
1315	1182
1315	1044
1315	812
1315	902
1315	935
1315	1567
1315	1187
1315	871
1315	1323
1315	1145
1315	660
1315	743
1315	549
1226	767
1226	341
931	936
1059	1204
620	801
620	905
620	184
620	612
1532	1239
1532	1395
291	441
291	576
291	1254
291	796
291	1449
291	305
291	1412
291	5
291	1004
291	241
291	1430
291	104
291	1289
291	565
291	1170
291	1167
291	1287
291	903
291	342
291	423
291	1365
291	1239
291	1577
291	1172
291	953
291	1081
291	341
291	779
291	1184
291	1150
291	167
291	1399
291	1056
291	1521
291	1176
291	139
291	580
291	871
291	968
788	370
788	1215
788	325
788	1536
788	1332
788	1449
788	305
788	1412
788	1004
788	599
788	104
788	1289
788	1304
788	1170
788	1167
788	1287
788	1276
788	342
788	1365
788	94
788	970
788	1577
788	866
788	953
788	835
788	332
788	341
788	1552
788	1171
788	1573
788	1150
788	167
788	1399
788	1521
788	1176
788	956
788	580
788	1141
788	1285
788	1294
788	968
788	1580
241	730
241	251
241	118
241	1370
241	441
241	798
241	1536
241	541
241	305
241	1007
241	291
241	599
241	90
241	104
241	1289
241	571
241	1167
241	1166
241	1287
241	14
241	898
241	342
241	678
241	1365
241	283
241	1095
241	184
241	1577
241	77
241	835
241	332
241	341
241	59
241	161
241	1171
241	1195
241	1573
241	1150
241	167
241	1368
241	1399
241	1056
241	175
241	1176
241	1152
241	598
241	837
241	580
241	1483
241	925
241	1294
599	599
599	1571
599	812
1509	1496
1430	1496
207	1252
207	730
207	626
207	991
207	1601
207	1026
207	734
207	87
207	118
207	1426
207	324
207	1096
207	665
207	545
207	764
207	188
207	1382
207	663
207	1094
207	12
207	361
207	1533
207	1333
207	834
207	917
207	1504
207	1336
207	586
207	1468
207	155
207	421
207	306
207	38
207	997
207	1589
207	1293
207	676
207	1190
207	914
207	950
207	20
207	766
207	1609
207	527
207	1315
207	241
207	592
207	90
207	199
207	1537
207	28
207	104
207	803
207	1159
207	222
207	1064
207	417
207	1320
207	364
207	1413
207	1603
207	1012
207	1231
207	967
207	568
207	569
207	1170
207	1165
207	1164
207	1391
207	1393
207	1392
207	124
207	1287
207	14
207	379
207	985
207	896
207	367
207	984
207	1411
207	304
207	725
207	142
207	1570
207	811
207	1095
207	376
207	716
207	1593
207	403
207	179
207	1199
207	1140
207	921
207	343
207	177
207	450
207	10
207	381
207	1112
207	1242
207	341
207	171
207	269
207	1506
207	41
207	1089
207	1569
207	56
207	194
207	1023
207	557
207	1263
207	893
207	419
207	1039
207	1227
207	1097
207	1438
207	957
207	1514
207	22
207	1528
207	178
207	776
207	1464
207	1245
207	577
207	1288
207	1389
207	1175
207	1182
207	494
207	1150
207	583
207	377
207	802
207	1399
207	664
207	1608
207	1229
207	902
207	1038
207	1131
207	630
207	191
207	935
207	390
207	846
207	1535
207	192
207	955
207	552
207	1396
207	660
207	1560
207	1157
207	1117
207	1387
207	669
207	932
207	1347
207	1087
592	1601
592	118
592	768
592	1333
592	1468
592	155
592	1005
592	1293
592	676
592	950
592	1315
592	207
592	90
592	199
592	1537
592	417
592	274
592	568
592	1164
592	1393
592	1287
592	379
592	896
592	142
592	716
592	1577
592	177
